"data_base" "V1" "modalidade" "origem" "porte" "cliente" "carteira_ativa" "carteira_inadimplida_arrastada" "ativo_problematico" "a_vencer_ate_90_dias" "a_vencer_de_91_ate_360_dias" "a_vencer_de_361_ate_1080_dias" "a_vencer_de_1081_ate_1800_dias" "a_vencer_de_1801_ate_5400_dias" "a_vencer_acima_de_5400_dias" "Taxa_de_juros_Selic_acumulada_no_mes" "Selic_fixada.pelo_Copom" "IBC_Br_indice"
2020-01-31 13785 "PF - Outros créditos" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 18756473001.97 1727876813.72 5129510596.61 5225127608.22 4132737377.22 4492044725.49 1949524844.15 1287385936.6 54409579.99 0.38 4.5 133.6
2020-01-31 13786 "PF - Outros créditos" "Sem destinação específica" "PF - Sem rendimento" "PF" 4144131024.53 500302512.11 1065777269.48 1656289526.11 771843928.14 594696534.4 232774002.64 190688177.85 9988307.75 0.38 4.5 133.6
2020-01-31 13787 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 158864359650.1 1003984468.66 2690769543.9 15260758123.17 66866486493.23 37479170357.7 21748086075.26 16394838624.2 2422181.21 0.38 4.5 133.6
2020-01-31 13788 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 2990904671.31 362966427.74 557187772.01 175299263.63 681922897 1079795362.96 610525038.33 273134982.39 8439.26 0.38 4.5 133.6
2020-01-31 13789 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Indisponível" "PF" 1093221799.86 44377274.92 113608765.05 75696658.39 288478193.12 434954808.13 193271148.12 74713401.93 0 0.38 4.5 133.6
2020-01-31 13790 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 5637341256.92 487357290.86 1016082507.97 346081668.51 1350244742.76 1934499529.88 1147396466.26 579552257.96 0 0.38 4.5 133.6
2020-01-31 13791 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 32363677389.21 534509020.15 1385134842.69 2471589093.89 10190031753.67 8647765928.75 5783625327.15 4857095526.12 62150.64 0.38 4.5 133.6
2020-01-31 13792 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 5483440425.84 365640469.78 815626723.84 356588912.44 1364841891.42 1707124442.62 1116090530.64 724681307.72 3512.69 0.38 4.5 133.6
2020-01-31 13793 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 9372540928.46 412538183.66 971796459.37 595637417.92 2396457876.13 2762267189.91 1863819143.74 1486517755.76 5935 0.38 4.5 133.6
2020-01-31 13794 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 22792834644.02 633517152.48 1458461836.82 1481957827.79 6166382534.36 6409977936.04 4483352406.42 3827274260.94 48604.24 0.38 4.5 133.6
2020-01-31 13795 "PF - Rural e agroindustrial" "Com destinação específica" "PF - Sem rendimento" "PF" 1054671405.37 47529520.97 101260614.88 86199287.82 319260808.77 345560029.32 226503898.27 42885140.65 0 0.38 4.5 133.6
2020-01-31 13796 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 17648790365.47 357405690.36 1307192931.19 2284132620.22 8143298129.35 4840032887.21 1413636024.89 564309592.47 0 0.38 4.5 133.6
2020-01-31 13797 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 238042339.81 26287309.2 119839935.67 21657299.39 62895471.34 73585737.54 37581765.27 26334622 0 0.38 4.5 133.6
2020-01-31 13798 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Indisponível" "PF" 94073272.12 3011960.35 29677031.37 6360230.95 21174085.16 28312442.78 13841486.91 23014131.26 0 0.38 4.5 133.6
2020-01-31 13799 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 532173130.06 61715242.66 335214332.26 28605485.85 128314542.01 181459708.1 90518498.47 72434430.69 0 0.38 4.5 133.6
2020-01-31 13800 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 1792855581.7 93952207.26 441579360.03 167587087.87 650509599.38 607792243.7 198146595.35 107254599.04 0 0.38 4.5 133.6
2020-01-31 13801 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 596097248.39 56831234.58 336175107.48 37560619.3 151382765.19 202722463.73 104751095.81 75713401.61 0 0.38 4.5 133.6
2020-01-31 13802 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 808260933.03 68575577.58 372112462.3 58086697.25 234734407.46 270004983.17 123145340.24 91813974.74 0 0.38 4.5 133.6
2020-01-31 13803 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 1507961782.04 101774640.93 527728225.96 134226128.66 485276035.46 512035983.3 196536588.04 123938008.29 89320.66 0.38 4.5 133.6
2020-01-31 13804 "PF - Rural e agroindustrial" "Sem destinação específica" "PF - Sem rendimento" "PF" 105819089.64 4459638.36 31054655.22 11639666.84 42529518.74 34938031.48 10172556.03 2340286.48 0 0.38 4.5 133.6
2020-01-31 13805 "PF - Veículos" "Com destinação específica" "PF - Acima de 20 salários mínimos" "PF" 27166522.94 226869.41 332454.47 3854980.52 8782125.03 10898148.63 3211908.23 195192.2 0 0.38 4.5 133.6
2020-01-31 13806 "PF - Veículos" "Com destinação específica" "PF - Até 1 salário mínimo" "PF" 2056465.96 73700.01 88251.7 226531.42 613389.99 937881.22 242305.89 0 0 0.38 4.5 133.6
2020-01-31 13807 "PF - Veículos" "Com destinação específica" "PF - Indisponível" "PF" 156595.68 35571.5 40337.09 31389.58 69541.73 34187.31 0 0 0 0.38 4.5 133.6
2020-01-31 13808 "PF - Veículos" "Com destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 9904934.61 282169.24 327846.59 1350705.64 3037350.14 4018010.64 1264245.13 7440.68 0 0.38 4.5 133.6
2020-01-31 13809 "PF - Veículos" "Com destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 21178339.5 275705.73 337544.62 2206506.03 5769031.43 10071779.78 3009633.01 6523.75 0 0.38 4.5 133.6
2020-01-31 13810 "PF - Veículos" "Com destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 15578405.84 849883.53 937616.7 1833421.07 4559202.11 6857353.87 1657566.05 2751.65 0 0.38 4.5 133.6
2020-01-31 13811 "PF - Veículos" "Com destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 71380871.72 4510633.1 5168338.54 10237530.35 24983498.65 29909856.96 4141303.73 8950.3 0 0.38 4.5 133.6
2020-01-31 13812 "PF - Veículos" "Com destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 86458323.22 2995483.1 3364529.08 8425743.72 23157039.26 42383181.5 11461119.92 22105.51 0 0.38 4.5 133.6
2020-01-31 13813 "PF - Veículos" "Com destinação específica" "PF - Sem rendimento" "PF" 849237.02 0 0 88146.35 213349.28 335029.1 210113.23 0 0 0.38 4.5 133.6
2020-01-31 13814 "PF - Veículos" "Sem destinação específica" "PF - Acima de 20 salários mínimos" "PF" 13290134844.19 165897298.65 342446387.75 1760516794.88 4426459928.03 6136289679.79 876432018.78 6723937.53 310.63 0.38 4.5 133.6
2020-01-31 13815 "PF - Veículos" "Sem destinação específica" "PF - Até 1 salário mínimo" "PF" 6628412559.9 210701322.35 348236732.41 852006645.19 2141410313.45 3067756430.59 457676899.96 896625.97 0 0.38 4.5 133.6
2020-01-31 13816 "PF - Veículos" "Sem destinação específica" "PF - Indisponível" "PF" 6618060128.58 187052064.3 328736820.78 858465449.21 2162440525.51 3077651432.97 426186820.23 531731.68 0 0.38 4.5 133.6
2020-01-31 13817 "PF - Veículos" "Sem destinação específica" "PF - Mais de 1 a 2 salários mínimos" "PF" 28592425611.31 1084740776 1829932618.51 3726444943.26 9306452288.99 12985542109.98 1993092652.26 5145955.45 0 0.38 4.5 133.6
2020-01-31 13818 "PF - Veículos" "Sem destinação específica" "PF - Mais de 10 a 20 salários mínimos" "PF" 20875348907.75 364278226.27 687368995.17 2716612015.69 6864380789.62 9748802207.63 1370100342.45 5703277.68 196.01 0.38 4.5 133.6
2020-01-31 13819 "PF - Veículos" "Sem destinação específica" "PF - Mais de 2 a 3 salários mínimos" "PF" 36172587309.53 1228629576.71 2039224304.64 4621112915.37 11682855694.22 16731899448.13 2489958717.31 5302086.62 1476.56 0.38 4.5 133.6
2020-01-31 13820 "PF - Veículos" "Sem destinação específica" "PF - Mais de 3 a 5 salários mínimos" "PF" 49741913332.43 1448394274.42 2371897629.01 6108618761.93 15667588645 23472035486.43 3774650789.82 8798731.42 0 0.38 4.5 133.6
2020-01-31 13821 "PF - Veículos" "Sem destinação específica" "PF - Mais de 5 a 10 salários mínimos" "PF" 43825440335.81 989401203.71 1752804042.59 5452565377.83 13953692780.95 20698801345.54 3251421498.28 10503840.19 0 0.38 4.5 133.6
2020-01-31 13822 "PF - Veículos" "Sem destinação específica" "PF - Sem rendimento" "PF" 655353015.91 39592032.22 67304307.06 128399446.59 248868207.54 216959788.51 26237452.47 54621.64 0 0.38 4.5 133.6
2020-01-31 13823 "PJ - Capital de giro" "Sem destinação específica" "PJ - Grande" "PJ" 83259832728.42 1102845786.62 6459290712.91 14363066922.72 23166642619.4 31405842541.82 9217527857.08 4081743106.22 214165384.23 0.38 4.5 133.6
2020-01-31 13824 "PJ - Capital de giro" "Sem destinação específica" "PJ - Indisponível" "PJ" 14553693813.84 784845778.65 2314441941.75 2180678135.27 4317814039 6222372537.64 1189330709.24 332002811.51 104288.84 0.38 4.5 133.6
2020-01-31 13825 "PJ - Capital de giro" "Sem destinação específica" "PJ - Médio" "PJ" 119510230982.41 1627083747.74 6868785771.65 20639057249.25 41702710276.54 44025735444.24 9623010029.05 2109555663.94 93985850.23 0.38 4.5 133.6
2020-01-31 13826 "PJ - Capital de giro" "Sem destinação específica" "PJ - Micro" "PJ" 16810906256.35 691890318.81 1930028357.67 3323136194.92 5830832968.53 6082410975.31 840028027.9 226195162.19 472882.23 0.38 4.5 133.6
2020-01-31 13827 "PJ - Capital de giro" "Sem destinação específica" "PJ - Pequeno" "PJ" 56095540001.12 1503088984.65 4226218239.99 9471116428.86 20682289846.09 20693606857.24 3213370465.57 726383418.46 3114157.03 0.38 4.5 133.6
2020-01-31 13828 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Grande" "PJ" 4870389945.83 25500095.59 75449822.03 3044536380.25 1466694894.38 115584016.91 0 215551674.41 0 0.38 4.5 133.6
2020-01-31 13829 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Indisponível" "PJ" 2042172525.28 215286250.15 345929001.58 1210361245.43 383490721.38 1507513.49 7782553.26 91162345.96 0 0.38 4.5 133.6
2020-01-31 13830 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Médio" "PJ" 21025982845.1 333283136.04 765546770.98 14737651396.04 4635944342.64 156742954.41 247754430.72 701653148.06 4647872.6 0.38 4.5 133.6
2020-01-31 13831 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Micro" "PJ" 3223908971.77 305112129.02 547221270.34 1834487226.49 646726239.67 75187732.15 151156090.5 76789189.12 175834.09 0.38 4.5 133.6
2020-01-31 13832 "PJ - Capital de giro rotativo" "Sem destinação específica" "PJ - Pequeno" "PJ" 10893746220.07 623621266 1251903869.97 7440068252.2 1883813944.95 155462068.77 237999685.17 211963290.05 1133889.68 0.38 4.5 133.6
2020-01-31 13833 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Grande" "PJ" 124737969620.2 984493872.69 3415744290.39 29747165314.74 46437264297.12 23691072546.65 19543145472.98 4482969238.41 0 0.38 4.5 133.6
2020-01-31 13834 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Indisponível" "PJ" 15650327592.51 395360165.75 635568121.15 2259564306.75 3967161270.33 2203402054.53 3804107555.26 3021392955.65 0 0.38 4.5 133.6
2020-01-31 13835 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Médio" "PJ" 28847262200.5 309851876.75 847514312.75 7655826349.35 12973015195.7 3880729960.79 1511423909.46 2494218906.54 0 0.38 4.5 133.6
2020-01-31 13836 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Micro" "PJ" 4679217793.84 46212024.4 56029382.21 719043875.57 2995158017.64 938290863.05 20331726.98 0 0 0.38 4.5 133.6
2020-01-31 13837 "PJ - Comércio exterior" "Sem destinação específica" "PJ - Pequeno" "PJ" 3594280765.91 33788396.68 156068854.09 1773148372.96 1201487385.82 513458391.36 63339398.18 0 0 0.38 4.5 133.6
2020-01-31 13838 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Grande" "PJ" 376059068492 1953794671.2 28564188235.55 15478513339.02 32757124914.08 71122756244.65 53053995387.98 159245924359.48 43388784082.2 0.38 4.5 133.6
2020-01-31 13839 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Indisponível" "PJ" 8009785618.96 78948556.22 1179008789.53 561915853.76 1433639396.73 2275678632.76 1336925843.76 2339404225 27937854.99 0.38 4.5 133.6
2020-01-31 13840 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Médio" "PJ" 44739394306.76 505694737.91 3877260896.41 3918076196.03 9417332993.61 15478916864.74 6819869561.85 8335405113.21 511179112.11 0.38 4.5 133.6
2020-01-31 13841 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Micro" "PJ" 9563229015.65 295548160.37 803802550.43 637291993.02 1406135867.26 2756023278.56 1653396129.63 2879829232.13 131316628.84 0.38 4.5 133.6
2020-01-31 13842 "PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos" "Com destinação específica" "PJ - Pequeno" "PJ" 17742618033.66 378610958.87 1357698888.52 1875147533.48 4224120696.6 6204385922.18 2781001173.05 2405867984.1 35730814.1 0.38 4.5 133.6
2020-01-31 13843 "PJ - Habitacional" "Com destinação específica" "PJ - Grande" "PJ" 5769984742.27 161332783.4 3616805629.95 761183055.75 1879874107.37 2830823426.44 106053187.41 25870963.27 0 0.38 4.5 133.6
2020-01-31 13844 "PJ - Habitacional" "Com destinação específica" "PJ - Indisponível" "PJ" 1811818820.55 281236456.22 710785808.6 169327589.26 425635060.66 805718459.31 232786054.94 18513317.29 48552.32 0.38 4.5 133.6
2020-01-31 13845 "PJ - Habitacional" "Com destinação específica" "PJ - Médio" "PJ" 6552126867.11 500184890.87 1393501405.63 842223948.17 2176888493.26 2533012711.6 390417092.2 80460556.15 5867968.6 0.38 4.5 133.6
2020-01-31 13846 "PJ - Habitacional" "Com destinação específica" "PJ - Micro" "PJ" 1656501105.57 113615542.76 330180257.59 210430013.99 429976994.01 722369922.49 143816375.55 55468415.32 2447041.54 0.38 4.5 133.6
2020-01-31 13847 "PJ - Habitacional" "Com destinação específica" "PJ - Pequeno" "PJ" 2379530179.75 204471317.86 524497085.97 259208085.22 651739516.28 972018820.5 233884413.09 66832115.85 426103.25 0.38 4.5 133.6
2020-01-31 13848 "PJ - Investimento" "Sem destinação específica" "PJ - Grande" "PJ" 68848303899.11 2848916476.99 3232901734.62 3160044829.24 9544343677.56 16573637527.18 10601886451.65 27517663567.97 1174009157.97 0.38 4.5 133.6
2020-01-31 13849 "PJ - Investimento" "Sem destinação específica" "PJ - Indisponível" "PJ" 5419584432.61 143723763.11 370039569.75 713859585.32 1574337527.24 2186778161.64 485676074.23 384905690.71 7949686.64 0.38 4.5 133.6
2020-01-31 13850 "PJ - Investimento" "Sem destinação específica" "PJ - Médio" "PJ" 38367356851.45 304790353.38 994075593.26 4352471370.5 10499931107.25 15958948948.29 5070477307.2 2289890081.58 3987053.81 0.38 4.5 133.6
2020-01-31 13851 "PJ - Investimento" "Sem destinação específica" "PJ - Micro" "PJ" 10155585247.92 166555427.81 510578823.03 1170525551.84 3002262897.85 4598868958.39 1153612731.59 144149231.19 2798950.48 0.38 4.5 133.6
2020-01-31 13852 "PJ - Investimento" "Sem destinação específica" "PJ - Pequeno" "PJ" 23025195354.14 337384015.49 734444937.2 2460849822.9 6279178058.56 10300122203.94 3166370547.52 572473311.8 2726553.02 0.38 4.5 133.6
2020-01-31 13853 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Grande" "PJ" 65192470461.29 15193332.89 117382348.16 43155993575.96 19624091796.98 1669540416.66 719213053.02 10284691.56 0 0.38 4.5 133.6
2020-01-31 13854 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Indisponível" "PJ" 6152133646.95 45370804.31 51429643.36 4790208418.91 1150014308.15 143665753.75 4369775.65 1708811.3 0 0.38 4.5 133.6
2020-01-31 13855 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Médio" "PJ" 28786311960.72 159017844.81 431741346.88 20274476533.24 7843234912.48 225039018.4 84113613.75 27480024.85 863630.33 0.38 4.5 133.6
2020-01-31 13856 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Micro" "PJ" 7323225377.93 43310813.16 104426553.51 5486284829.28 1456051358.41 191616177.16 87708232.11 14646443.94 0 0.38 4.5 133.6
2020-01-31 13857 "PJ - Operações com recebíveis" "Sem destinação específica" "PJ - Pequeno" "PJ" 12831464900.56 198459062.3 312826503.02 9794871851.72 2535858181.21 160607561.57 17621629.11 19203620.76 73966.09 0.38 4.5 133.6
2020-01-31 13858 "PJ - Outros créditos" "Sem destinação específica" "PJ - Grande" "PJ" 26272750062.43 1183985191.62 8708099857.93 4337473001.07 9494735272.75 4279974262.36 2434901772.68 3222646124.18 1254951387.56 0.38 4.5 133.6
2020-01-31 13859 "PJ - Outros créditos" "Sem destinação específica" "PJ - Indisponível" "PJ" 11662780409.34 1986124469.7 7958481195.71 2479414156.43 2243500432.09 2185206085.43 1097315926.85 1677254247.66 656372008.74 0.38 4.5 133.6
2020-01-31 13860 "PJ - Outros créditos" "Sem destinação específica" "PJ - Médio" "PJ" 22238755336.59 2304991160.77 8586841737.41 4185425941.29 6193441183.01 5596490280.78 2440767082.07 2023217819.15 73339814.84 0.38 4.5 133.6
2020-01-31 13861 "PJ - Outros créditos" "Sem destinação específica" "PJ - Micro" "PJ" 7608778923.74 874536623.66 3064127436.1 1976214048.37 2078049613.59 1416362021.83 581454201.64 437277037.99 231209228.34 0.38 4.5 133.6
2020-01-31 13862 "PJ - Outros créditos" "Sem destinação específica" "PJ - Pequeno" "PJ" 17221200204.45 1976198200.55 6310386687.6 4550592806.05 4152516238.71 4192274249.87 1617764976.03 1016384856.87 3932048.05 0.38 4.5 133.6
